"cod_proposta","cod_cliente","data_nascimento","endereco","cod_colaborador","valor_financiamento","status_proposta"
355,722,"1955-05-15","Distrito Cunha, 99 Belmonte 71696-472 Novaes / RN",86,104413.53,Validação documentos
355,722,"1955-05-15","Distrito Cunha, 99 Belmonte 71696-472 Novaes / RN",86,104413.53,Validação documentos
612,76,"1997-08-24","Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",86,117110.56,Validação documentos
612,76,"1997-08-24","Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",86,117110.56,Validação documentos
612,76,"1997-08-24","Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",86,117110.56,Validação documentos
698,272,"1943-09-06",Rua de Novaes Maria Tereza 97518804 Rodrigues / AC,86,178587.31,Validação documentos
698,272,"1943-09-06",Rua de Novaes Maria Tereza 97518804 Rodrigues / AC,86,178587.31,Validação documentos
698,272,"1943-09-06",Rua de Novaes Maria Tereza 97518804 Rodrigues / AC,86,178587.31,Validação documentos
1011,292,"1985-04-23","Feira Elisa da Costa, 716  Jonas Veiga 78834-553 Moraes / RN",86,121550.6,Validação documentos
1011,292,"1985-04-23","Feira Elisa da Costa, 716  Jonas Veiga 78834-553 Moraes / RN",86,121550.6,Validação documentos
1011,292,"1985-04-23","Feira Elisa da Costa, 716  Jonas Veiga 78834-553 Moraes / RN",86,121550.6,Validação documentos
1190,15,"1942-11-18","Praia Juan Moura, 27 Copacabana 41892762 Pinto da Serra / ES",86,69288.88,Validação documentos
1190,15,"1942-11-18","Praia Juan Moura, 27 Copacabana 41892762 Pinto da Serra / ES",86,69288.88,Validação documentos
1190,15,"1942-11-18","Praia Juan Moura, 27 Copacabana 41892762 Pinto da Serra / ES",86,69288.88,Validação documentos
1663,381,"1972-11-01","Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",86,193574.19,Validação documentos
1663,381,"1972-11-01","Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",86,193574.19,Validação documentos
1663,381,"1972-11-01","Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",86,193574.19,Validação documentos
1854,944,"1985-04-27","Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",86,85866.59,Validação documentos
1854,944,"1985-04-27","Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",86,85866.59,Validação documentos
1854,944,"1985-04-27","Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",86,85866.59,Validação documentos
195,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",87,36468.82,Validação documentos
195,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",87,36468.82,Validação documentos
195,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",87,36468.82,Validação documentos
7,228,"1970-02-05","Quadra de Peixoto, 22 Vila Puc 62498734 da Rocha de Goiás / PE",88,247248.34,Validação documentos
7,228,"1970-02-05","Quadra de Peixoto, 22 Vila Puc 62498734 da Rocha de Goiás / PE",88,247248.34,Validação documentos
7,228,"1970-02-05","Quadra de Peixoto, 22 Vila Puc 62498734 da Rocha de Goiás / PE",88,247248.34,Validação documentos
252,972,"1991-10-24","Lago de Sales, 131 Itatiaia 06318-414 Silveira / AC",88,163689.48,Validação documentos
252,972,"1991-10-24","Lago de Sales, 131 Itatiaia 06318-414 Silveira / AC",88,163689.48,Validação documentos
252,972,"1991-10-24","Lago de Sales, 131 Itatiaia 06318-414 Silveira / AC",88,163689.48,Validação documentos
469,830,"2004-05-28",Alameda Stella Dias Pongelupe 02733-045 Cunha Alegre / MG,88,8695.61,Validação documentos
469,830,"2004-05-28",Alameda Stella Dias Pongelupe 02733-045 Cunha Alegre / MG,88,8695.61,Validação documentos
469,830,"2004-05-28",Alameda Stella Dias Pongelupe 02733-045 Cunha Alegre / MG,88,8695.61,Validação documentos
594,33,"1985-07-25","Feira Moraes, 72 Piraja 92690-290 da Luz Grande / AC",88,127405.31,Validação documentos
594,33,"1985-07-25","Feira Moraes, 72 Piraja 92690-290 da Luz Grande / AC",88,127405.31,Validação documentos
594,33,"1985-07-25","Feira Moraes, 72 Piraja 92690-290 da Luz Grande / AC",88,127405.31,Validação documentos
774,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",88,3976.2,Validação documentos
774,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",88,3976.2,Validação documentos
774,322,"2006-08-20","Travessa de Fogaça, 90 Pousada Santo Antonio 09628-610 Cardoso / RO",88,3976.2,Validação documentos
1468,844,"1955-05-20","Setor de Costa, 810 Colégio Batista 39328445 Oliveira de Minas / ES",88,57309.29,Validação documentos
1468,844,"1955-05-20","Setor de Costa, 810 Colégio Batista 39328445 Oliveira de Minas / ES",88,57309.29,Validação documentos
1468,844,"1955-05-20","Setor de Costa, 810 Colégio Batista 39328445 Oliveira de Minas / ES",88,57309.29,Validação documentos
1575,743,"1978-01-27","Colônia Thomas Silva, 9 Tupi B 15771-946 Fernandes / SP",88,69378.04,Validação documentos
1575,743,"1978-01-27","Colônia Thomas Silva, 9 Tupi B 15771-946 Fernandes / SP",88,69378.04,Validação documentos
1575,743,"1978-01-27","Colônia Thomas Silva, 9 Tupi B 15771-946 Fernandes / SP",88,69378.04,Validação documentos
1598,913,"1961-11-13",Fazenda Ana Júlia da Luz Mariano De Abreu 32644-259 Castro / PE,88,114567.75,Validação documentos
1598,913,"1961-11-13",Fazenda Ana Júlia da Luz Mariano De Abreu 32644-259 Castro / PE,88,114567.75,Validação documentos
1598,913,"1961-11-13",Fazenda Ana Júlia da Luz Mariano De Abreu 32644-259 Castro / PE,88,114567.75,Validação documentos
1674,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",88,2345.51,Validação documentos
1674,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",88,2345.51,Validação documentos
1674,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",88,2345.51,Validação documentos
425,199,"1943-08-12","Sítio de da Conceição, 21 Suzana 63330113 Pires / MS",89,191377.52,Validação documentos
425,199,"1943-08-12","Sítio de da Conceição, 21 Suzana 63330113 Pires / MS",89,191377.52,Validação documentos
425,199,"1943-08-12","Sítio de da Conceição, 21 Suzana 63330113 Pires / MS",89,191377.52,Validação documentos
546,44,"2003-06-23","Área Luigi Rodrigues, 458 Aarão Reis 02379318 Gomes Alegre / PR",89,177956.23,Validação documentos
546,44,"2003-06-23","Área Luigi Rodrigues, 458 Aarão Reis 02379318 Gomes Alegre / PR",89,177956.23,Validação documentos
546,44,"2003-06-23","Área Luigi Rodrigues, 458 Aarão Reis 02379318 Gomes Alegre / PR",89,177956.23,Validação documentos
1358,48,"1956-01-06","Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",89,170052.23,Validação documentos
1358,48,"1956-01-06","Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",89,170052.23,Validação documentos
1358,48,"1956-01-06","Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",89,170052.23,Validação documentos
1553,818,"1993-03-01","Praça de Castro, 10 Gameleira 57583291 Martins / CE",89,218435.55,Validação documentos
1553,818,"1993-03-01","Praça de Castro, 10 Gameleira 57583291 Martins / CE",89,218435.55,Validação documentos
1553,818,"1993-03-01","Praça de Castro, 10 Gameleira 57583291 Martins / CE",89,218435.55,Validação documentos
120,831,"1974-04-25","Colônia de Castro, 30 Belvedere 62950-196 Rodrigues / PB",90,216330.67,Validação documentos
120,831,"1974-04-25","Colônia de Castro, 30 Belvedere 62950-196 Rodrigues / PB",90,216330.67,Validação documentos
120,831,"1974-04-25","Colônia de Castro, 30 Belvedere 62950-196 Rodrigues / PB",90,216330.67,Validação documentos
243,492,"2002-12-14","Trecho Maysa Sales, 50 Vila Sesc 37960-340 Rezende / AL",90,47969.59,Validação documentos
243,492,"2002-12-14","Trecho Maysa Sales, 50 Vila Sesc 37960-340 Rezende / AL",90,47969.59,Validação documentos
243,492,"2002-12-14","Trecho Maysa Sales, 50 Vila Sesc 37960-340 Rezende / AL",90,47969.59,Validação documentos
878,311,"1952-08-25","Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",90,9885.37,Validação documentos
878,311,"1952-08-25","Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",90,9885.37,Validação documentos
878,311,"1952-08-25","Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",90,9885.37,Validação documentos
1582,601,"1998-11-08","Vereda de Ferreira, 17 Diamante 90493973 Cavalcanti Paulista / MG",90,96923.58,Validação documentos
1582,601,"1998-11-08","Vereda de Ferreira, 17 Diamante 90493973 Cavalcanti Paulista / MG",90,96923.58,Validação documentos
1582,601,"1998-11-08","Vereda de Ferreira, 17 Diamante 90493973 Cavalcanti Paulista / MG",90,96923.58,Validação documentos
1786,683,"1962-08-07",Alameda de Pinto Paraíso 02797266 Sales Grande / AP,90,42654.46,Validação documentos
1786,683,"1962-08-07",Alameda de Pinto Paraíso 02797266 Sales Grande / AP,90,42654.46,Validação documentos
1786,683,"1962-08-07",Alameda de Pinto Paraíso 02797266 Sales Grande / AP,90,42654.46,Validação documentos
158,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",91,58186.96,Validação documentos
158,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",91,58186.96,Validação documentos
158,261,"1953-12-30","Avenida Nunes, 47 Vila Ipiranga 66706366 Rodrigues / ES",91,58186.96,Validação documentos
1816,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,91,78253.63,Validação documentos
1816,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,91,78253.63,Validação documentos
1816,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,91,78253.63,Validação documentos
603,794,"1962-05-06","Viela da Luz, 664 Vila São Rafael 24907824 Nogueira / PE",92,36558.47,Validação documentos
603,794,"1962-05-06","Viela da Luz, 664 Vila São Rafael 24907824 Nogueira / PE",92,36558.47,Validação documentos
603,794,"1962-05-06","Viela da Luz, 664 Vila São Rafael 24907824 Nogueira / PE",92,36558.47,Validação documentos
749,758,"1956-11-15","Viaduto Castro, 25 Grota 32361186 Almeida / ES",92,37637.52,Validação documentos
749,758,"1956-11-15","Viaduto Castro, 25 Grota 32361186 Almeida / ES",92,37637.52,Validação documentos
749,758,"1956-11-15","Viaduto Castro, 25 Grota 32361186 Almeida / ES",92,37637.52,Validação documentos
811,324,"1989-02-11","Campo de Barbosa, 5 Itatiaia 37893-563 Silva Grande / AP",92,43567.91,Validação documentos
811,324,"1989-02-11","Campo de Barbosa, 5 Itatiaia 37893-563 Silva Grande / AP",92,43567.91,Validação documentos
811,324,"1989-02-11","Campo de Barbosa, 5 Itatiaia 37893-563 Silva Grande / AP",92,43567.91,Validação documentos
883,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",92,83213.64,Validação documentos
883,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",92,83213.64,Validação documentos
883,729,"1956-08-05","Avenida Luna Correia, 67 Outro 07065604 Correia / SP",92,83213.64,Validação documentos
1646,475,"1957-10-02","Quadra Ana Carolina da Cunha, 95 Santana Do Cafezal 19991-246 Ferreira / PB",92,38268.91,Validação documentos
1646,475,"1957-10-02","Quadra Ana Carolina da Cunha, 95 Santana Do Cafezal 19991-246 Ferreira / PB",92,38268.91,Validação documentos
1646,475,"1957-10-02","Quadra Ana Carolina da Cunha, 95 Santana Do Cafezal 19991-246 Ferreira / PB",92,38268.91,Validação documentos
154,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",93,23821.87,Validação documentos
154,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",93,23821.87,Validação documentos
154,483,"1946-12-09","Feira Monteiro, 47 Vila Nova 65931475 Castro / MA",93,23821.87,Validação documentos
333,918,"2003-07-15",Setor Fogaça Mirante 97926-776 da Paz do Galho / MS,93,149260.25,Validação documentos
333,918,"2003-07-15",Setor Fogaça Mirante 97926-776 da Paz do Galho / MS,93,149260.25,Validação documentos
333,918,"2003-07-15",Setor Fogaça Mirante 97926-776 da Paz do Galho / MS,93,149260.25,Validação documentos
805,698,"1943-06-10","Viaduto Jesus, 80 Itaipu 72138-616 da Conceição das Flores / MS",93,121363.92,Validação documentos
805,698,"1943-06-10","Viaduto Jesus, 80 Itaipu 72138-616 da Conceição das Flores / MS",93,121363.92,Validação documentos
805,698,"1943-06-10","Viaduto Jesus, 80 Itaipu 72138-616 da Conceição das Flores / MS",93,121363.92,Validação documentos
1374,47,"1984-01-20","Jardim Cavalcanti, 319 Santa Amelia 83518323 da Paz dos Dourados / MS",93,104296.15,Validação documentos
1374,47,"1984-01-20","Jardim Cavalcanti, 319 Santa Amelia 83518323 da Paz dos Dourados / MS",93,104296.15,Validação documentos
1374,47,"1984-01-20","Jardim Cavalcanti, 319 Santa Amelia 83518323 da Paz dos Dourados / MS",93,104296.15,Validação documentos
1446,295,"1970-01-10","Vereda de Aragão, 33 Goiania 85239-665 Silva / PA",93,234909.33,Validação documentos
1446,295,"1970-01-10","Vereda de Aragão, 33 Goiania 85239-665 Silva / PA",93,234909.33,Validação documentos
1446,295,"1970-01-10","Vereda de Aragão, 33 Goiania 85239-665 Silva / PA",93,234909.33,Validação documentos
100,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,94,145370.92,Validação documentos
100,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,94,145370.92,Validação documentos
100,478,"1944-10-03",Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,94,145370.92,Validação documentos
444,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",94,111303.42,Validação documentos
444,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",94,111303.42,Validação documentos
444,433,"1980-02-07","Alameda Barros, 6 Vila Paquetá 49935-894 da Paz da Mata / AC",94,111303.42,Validação documentos
1452,294,"1958-05-04","Morro de Lopes, 49 São Sebastião 11028-858 Pinto de Rezende / RR",94,163655.78,Validação documentos
1452,294,"1958-05-04","Morro de Lopes, 49 São Sebastião 11028-858 Pinto de Rezende / RR",94,163655.78,Validação documentos
1452,294,"1958-05-04","Morro de Lopes, 49 São Sebastião 11028-858 Pinto de Rezende / RR",94,163655.78,Validação documentos
1473,85,"1968-12-28","Fazenda de Almeida, 70 Conjunto Califórnia I 19254475 Rodrigues Alegre / SE",94,22385.06,Validação documentos
1473,85,"1968-12-28","Fazenda de Almeida, 70 Conjunto Califórnia I 19254475 Rodrigues Alegre / SE",94,22385.06,Validação documentos
1473,85,"1968-12-28","Fazenda de Almeida, 70 Conjunto Califórnia I 19254475 Rodrigues Alegre / SE",94,22385.06,Validação documentos
1661,757,"1986-08-06","Vereda de Correia, 1 Marieta 3ª Seção 91998-530 Monteiro / RR",94,15423.46,Validação documentos
1661,757,"1986-08-06","Vereda de Correia, 1 Marieta 3ª Seção 91998-530 Monteiro / RR",94,15423.46,Validação documentos
1661,757,"1986-08-06","Vereda de Correia, 1 Marieta 3ª Seção 91998-530 Monteiro / RR",94,15423.46,Validação documentos
463,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,95,241832.66,Validação documentos
463,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,95,241832.66,Validação documentos
463,427,"1955-12-09",Lago Maria Julia Rodrigues Taquaril 53270892 Lopes Verde / CE,95,241832.66,Validação documentos
544,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",95,243678.11,Validação documentos
544,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",95,243678.11,Validação documentos
544,648,"1989-03-05","Loteamento Cunha, 14 Serrano 79284-464 Teixeira da Prata / MA",95,243678.11,Validação documentos
569,776,"1954-12-09","Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",95,165546.12,Validação documentos
569,776,"1954-12-09","Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",95,165546.12,Validação documentos
569,776,"1954-12-09","Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",95,165546.12,Validação documentos
635,511,"1964-12-27","Vale Vinicius da Cunha, 6 Vila Santo Antônio Barroquinha 48223-320 Gonçalves / ES",95,173705.88,Validação documentos
635,511,"1964-12-27","Vale Vinicius da Cunha, 6 Vila Santo Antônio Barroquinha 48223-320 Gonçalves / ES",95,173705.88,Validação documentos
635,511,"1964-12-27","Vale Vinicius da Cunha, 6 Vila Santo Antônio Barroquinha 48223-320 Gonçalves / ES",95,173705.88,Validação documentos
723,124,"1958-05-13",Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,95,71164.76,Validação documentos
723,124,"1958-05-13",Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,95,71164.76,Validação documentos
723,124,"1958-05-13",Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,95,71164.76,Validação documentos
1,335,"2002-11-19",Colônia de Peixoto Carlos Prates 71637-087 Jesus dos Dourados / PE,96,16083.99,Validação documentos
1,335,"2002-11-19",Colônia de Peixoto Carlos Prates 71637-087 Jesus dos Dourados / PE,96,16083.99,Validação documentos
1,335,"2002-11-19",Colônia de Peixoto Carlos Prates 71637-087 Jesus dos Dourados / PE,96,16083.99,Validação documentos
332,942,"1949-11-15","Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",96,154494.73,Validação documentos
332,942,"1949-11-15","Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",96,154494.73,Validação documentos
332,942,"1949-11-15","Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",96,154494.73,Validação documentos
362,263,"1942-09-02","Condomínio Gabrielly Costela, 485 São Bento 04770068 Oliveira da Serra / AP",96,75906.15,Validação documentos
362,263,"1942-09-02","Condomínio Gabrielly Costela, 485 São Bento 04770068 Oliveira da Serra / AP",96,75906.15,Validação documentos
362,263,"1942-09-02","Condomínio Gabrielly Costela, 485 São Bento 04770068 Oliveira da Serra / AP",96,75906.15,Validação documentos
1488,789,"1996-07-20",Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,96,101179.58,Validação documentos
